Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,193.4273119911371,-85,-85,25.859665714847075,25.684904084789977,1350,700,199.12407390128186,2.871642121714319
1,1100,700,193.4273119911371,-85,25.263344594616918,24.788337040832293,-85,1350,700,201.9957160229962,2.871642121714319
2,1100,700,193.4273119911371,-85,24.92014212493214,24.495315191602927,-85,1350,700,204.86735814471052,2.871642121714319
3,1100,700,193.4273119911371,-85,24.495315191602927,23.97102224645776,-85,1350,700,207.73900026642485,2.871642121714319
4,1100,700,193.4273119911371,-85,23.97102224645776,23.319699537123853,-85,1350,700,210.61064238813918,2.871642121714319
5,1100,700,193.4273119911371,-85,23.319699537123853,22.496022074683278,-85,1350,700,213.4822845098535,2.871642121714319
6,1100,700,193.4273119911371,-85,22.496022074683278,21.418119305852123,-85,1350,700,216.35392663156784,2.871642121714319
7,1100,700,193.4273119911371,-85,21.418119305852123,19.914354227256315,-85,1350,700,219.22556875328218,2.871642121714319
8,1100,700,193.4273119911371,-85,20.48098321025059,17.51315549939211,-85,1350,700,222.0972108749965,2.871642121714319
9,1100,700,193.4273119911371,-85,18.474304759512954,11.50579409835762,-85,1350,700,224.96885299671084,2.871642121714319
10,1100,700,193.4273119911371,-85,14.513447644213265,-85,-85,1350,700,227.84049511842517,2.871642121714319
11,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,230.7121372401395,2.871642121714319
12,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,233.58377936185383,2.871642121714319
13,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,236.45542148356816,2.871642121714319
14,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,239.3270636052825,2.871642121714319
15,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,242.19870572699682,2.871642121714319
16,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,245.07034784871115,2.871642121714319
17,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,247.94198997042548,2.871642121714319
18,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,250.8136320921398,2.871642121714319
19,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,253.68527421385414,2.871642121714319
20,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,256.5569163355685,2.871642121714319
21,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,259.4285584572828,2.871642121714319
22,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,262.30020057899713,2.871642121714319
23,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,265.17184270071147,2.871642121714319
24,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,268.0434848224258,2.871642121714319
25,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,270.9151269441401,2.871642121714319
26,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,273.78676906585446,2.871642121714319
27,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,276.6584111875688,2.871642121714319
28,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,279.5300533092831,2.871642121714319
29,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,282.40169543099745,2.871642121714319
30,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,285.2733375527118,2.871642121714319
31,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,288.1449796744261,2.871642121714319
32,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,291.01662179614044,2.871642121714319
33,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,293.8882639178548,2.871642121714319
34,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,296.7599060395691,2.871642121714319
35,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,299.63154816128343,2.871642121714319
36,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,302.50319028299776,2.871642121714319
37,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,305.3748324047121,2.871642121714319
38,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,308.2464745264264,2.871642121714319
39,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,311.11811664814076,2.871642121714319
40,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,313.9897587698551,2.871642121714319
41,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,316.8614008915694,2.871642121714319
42,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,319.73304301328375,2.871642121714319
43,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,322.6046851349981,2.871642121714319
44,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,325.4763272567124,2.871642121714319
45,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,328.34796937842674,2.871642121714319
46,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,331.21961150014107,2.871642121714319
47,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,334.0912536218554,2.871642121714319
48,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,336.96289574356973,2.871642121714319
49,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,339.83453786528406,2.871642121714319
50,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,342.7061799869984,2.871642121714319
51,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,345.5778221087127,2.871642121714319
52,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,348.44946423042705,2.871642121714319
53,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,351.3211063521414,2.871642121714319
54,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,354.1927484738557,2.871642121714319
55,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,357.06439059557005,2.871642121714319
56,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,359.9360327172844,2.871642121714319
57,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,2.8076748389987074,2.871642121714319
58,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,5.6793169607130265,2.871642121714319
59,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,8.550959082427346,2.871642121714319
60,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,11.422601204141664,2.871642121714319
61,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,14.294243325855984,2.871642121714319
62,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,17.165885447570304,2.871642121714319
63,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,20.037527569284624,2.871642121714319
64,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,22.909169690998944,2.871642121714319
65,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,25.780811812713264,2.871642121714319
66,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,28.652453934427584,2.871642121714319
67,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,31.524096056141904,2.871642121714319
68,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,34.395738177856224,2.871642121714319
69,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,37.26738029957054,2.871642121714319
70,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,40.13902242128486,2.871642121714319
71,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,43.01066454299917,2.871642121714319
72,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,45.88230666471349,2.871642121714319
73,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,48.753948786427806,2.871642121714319
74,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,51.62559090814212,2.871642121714319
75,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,54.49723302985644,2.871642121714319
76,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,57.368875151570755,2.871642121714319
77,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,60.24051727328507,2.871642121714319
78,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,63.11215939499939,2.871642121714319
79,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,65.98380151671371,2.871642121714319
80,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,68.85544363842803,2.871642121714319
81,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,71.72708576014234,2.871642121714319
82,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,74.59872788185666,2.871642121714319
83,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,77.47037000357098,2.871642121714319
84,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,80.3420121252853,2.871642121714319
85,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,83.21365424699961,2.871642121714319
86,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,86.08529636871393,2.871642121714319
87,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,88.95693849042824,2.871642121714319
88,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,91.82858061214256,2.871642121714319
89,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,94.70022273385688,2.871642121714319
90,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,97.57186485557119,2.871642121714319
91,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,100.44350697728551,2.871642121714319
92,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,103.31514909899983,2.871642121714319
93,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,106.18679122071414,2.871642121714319
94,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,109.05843334242846,2.871642121714319
95,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,111.93007546414277,2.871642121714319
96,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,114.80171758585709,2.871642121714319
97,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,117.67335970757141,2.871642121714319
98,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,120.54500182928572,2.871642121714319
99,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,123.41664395100004,2.871642121714319
100,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,126.28828607271436,2.871642121714319
101,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,129.1599281944287,2.871642121714319
102,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,132.03157031614302,2.871642121714319
103,1100,700,193.4273119911371,-85,-85,-85,-85,1350,700,134.90321243785735,2.871642121714319
104,1100,700,193.4273119911371,-85,-85,14.513447644213304,-85,1350,700,137.77485455957168,2.871642121714319
105,1100,700,193.4273119911371,-85,14.513447644213304,18.47430475951294,-85,1350,700,140.646496681286,2.871642121714319
106,1100,700,193.4273119911371,-85,18.47430475951294,20.48098321025059,-85,1350,700,143.51813880300034,2.871642121714319
107,1100,700,193.4273119911371,-85,20.48098321025059,21.813356630230874,-85,1350,700,146.38978092471467,2.871642121714319
108,1100,700,193.4273119911371,-85,21.813356630230874,22.793695368992218,-85,1350,700,149.261423046429,2.871642121714319
109,1100,700,193.4273119911371,-85,22.793695368992218,23.553218972269416,-85,1350,700,152.13306516814333,2.871642121714319
110,1100,700,193.4273119911371,-85,23.31969953712386,24.1582774269213,-85,1350,700,155.00470728985766,2.871642121714319
111,1100,700,193.4273119911371,-85,23.971022246457757,24.495315191602927,-85,1350,700,157.876349411572,2.871642121714319
112,1100,700,193.4273119911371,-85,24.495315191602927,24.92014212493214,-85,1350,700,160.74799153328632,2.871642121714319
113,1100,700,193.4273119911371,-85,24.92014212493214,25.26334459461691,-85,1350,700,163.61963365500065,2.871642121714319
114,1100,700,193.4273119911371,-85,25.26334459461691,25.536951728381826,-85,1350,700,166.49127577671499,2.871642121714319
115,1100,700,193.4273119911371,-85,25.536951728381826,25.7492610641292,-85,1350,700,169.36291789842932,2.871642121714319
116,1100,700,193.4273119911371,-85,25.7492610641292,25.906018829630398,-85,1350,700,172.23456002014365,2.871642121714319
117,1100,700,193.4273119911371,-85,25.859665714847075,26.011117049096303,-85,1350,700,175.10620214185798,2.871642121714319
118,1100,700,193.4273119911371,-85,25.9816463993744,26.067010357935978,-85,1350,700,177.9778442635723,2.871642121714319
119,1100,700,193.4273119911371,-85,26.053745949214605,26.077602459396946,-85,1350,700,180.84948638528664,2.871642121714319
120,1100,700,193.4273119911371,-85,26.077602459396946,26.067010357935978,-85,1350,700,183.72112850700097,2.871642121714319
121,1100,700,193.4273119911371,-85,26.067010357935978,26.011117049096303,-85,1350,700,186.5927706287153,2.871642121714319
122,1100,700,193.4273119911371,-85,26.011117049096303,25.906018829630398,-85,1350,700,189.46441275042963,2.871642121714319
123,1100,700,193.4273119911371,-85,25.906018829630398,25.7492610641292,-85,1350,700,192.33605487214396,2.871642121714319
124,1100,700,193.4273119911371,-85,25.7492610641292,25.536951728381826,-85,1350,700,195.2076969938583,2.871642121714319
125,1100,700,193.4273119911371,-85,25.614204328866276,25.263344594616918,-85,1350,700,198.07933911557262,2.871642121714319
126,1100,700,193.4273119911371,-85,25.361807294499556,24.92014212493214,-85,1350,700,200.95098123728695,2.871642121714319
127,1100,700,193.4273119911371,-85,25.042923900792417,24.646943359767004,-85,1350,700,203.82262335900128,2.871642121714319
128,1100,700,193.4273119911371,-85,24.646943359767004,24.1582774269213,-85,1350,700,206.69426548071561,2.871642121714319
129,1100,700,193.4273119911371,-85,24.1582774269213,23.553218972269416,-85,1350,700,209.56590760242995,2.871642121714319
