Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,64.83776950594549,3.9287704627345126
1,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,68.76653996868001,3.9287704627345126
2,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,72.69531043141453,3.9287704627345126
3,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,76.62408089414905,3.9287704627345126
4,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,80.55285135688356,3.9287704627345126
5,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,84.48162181961808,3.9287704627345126
6,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,88.4103922823526,3.9287704627345126
7,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,92.33916274508712,3.9287704627345126
8,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,96.26793320782164,3.9287704627345126
9,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,100.19670367055616,3.9287704627345126
10,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,104.12547413329068,3.9287704627345126
11,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,108.0542445960252,3.9287704627345126
12,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,111.98301505875972,3.9287704627345126
13,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,115.91178552149424,3.9287704627345126
14,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,119.84055598422876,3.9287704627345126
15,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,123.76932644696328,3.9287704627345126
16,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,127.6980969096978,3.9287704627345126
17,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,131.62686737243232,3.9287704627345126
18,1100,700,119.51192868714236,-85,-85,-85,-85,1350,700,135.55563783516683,3.9287704627345126
19,1100,700,119.51192868714236,-85,-85,-85,16.269948115724727,1350,700,139.48440829790135,3.9287704627345126
20,1100,700,119.51192868714236,-85,-85,17.513155499392102,19.91435422725632,1350,700,143.41317876063587,3.9287704627345126
