Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,337.3630972224865,15.57039644644408
1,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,352.93349366893057,15.57039644644408
2,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,8.503890115374645,15.57039644644408
3,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,24.074286561818724,15.57039644644408
4,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,39.6446830082628,15.57039644644408
5,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,55.21507945470688,15.57039644644408
6,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,70.78547590115096,15.57039644644408
7,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,86.35587234759504,15.57039644644408
8,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,101.92626879403912,15.57039644644408
9,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,117.4966652404832,15.57039644644408
10,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,133.06706168692727,15.57039644644408
11,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,148.63745813337135,15.57039644644408
12,1100,700,337.4344843870494,23.06730250275713,-85,-85,22.170735458799452,1350,700,164.20785457981543,15.57039644644408
13,1100,700,337.4344843870494,25.536951728381826,-85,-85,25.26334459461691,1350,700,179.7782510262595,15.57039644644408
14,1100,700,337.4344843870494,26.077602459396946,-85,-85,26.067010357935978,1350,700,195.3486474727036,15.57039644644408
15,1100,700,337.4344843870494,25.361807294499556,-85,-85,25.614204328866276,1350,700,210.91904391914767,15.57039644644408
16,1100,700,337.4344843870494,22.793695368992225,-85,-85,23.553218972269416,1350,700,226.48944036559175,15.57039644644408
17,1100,700,337.4344843870494,-85,-85,-85,11.50579409835762,1350,700,242.05983681203583,15.57039644644408
18,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,257.6302332584799,15.57039644644408
19,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,273.200629704924,15.57039644644408
20,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,288.77102615136806,15.57039644644408
21,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,304.34142259781214,15.57039644644408
22,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,319.9118190442562,15.57039644644408
23,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,335.4822154907003,15.57039644644408
24,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,351.0526119371444,15.57039644644408
25,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,6.623008383588456,15.57039644644408
26,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,22.193404830032534,15.57039644644408
27,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,37.76380127647661,15.57039644644408
28,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,53.33419772292069,15.57039644644408
29,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,68.90459416936477,15.57039644644408
30,1100,700,337.4344843870494,-85,-85,-85,-85,1350,700,84.47499061580885,15.57039644644408
