Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,76.43303667853047,19.54489013581105
1,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,95.97792681434152,19.54489013581105
2,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,115.52281695015256,19.54489013581105
3,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,135.0677070859636,19.54489013581105
4,1100,700,249.03909572814234,-85,14.513447644213304,-85,-85,1350,700,154.61259722177465,19.54489013581105
5,1100,700,249.03909572814234,23.769789312347285,24.33271141113945,-85,-85,1350,700,174.1574873575857,19.54489013581105
6,1100,700,249.03909572814234,25.946643644493044,26.035130213615616,-85,-85,1350,700,193.70237749339674,19.54489013581105
7,1100,700,249.03909572814234,25.7492610641292,25.536951728381826,-85,-85,1350,700,213.24726762920778,19.54489013581105
8,1100,700,249.03909572814234,22.793695368992225,21.81335663023087,-85,-85,1350,700,232.79215776501883,19.54489013581105
9,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,252.33704790082987,19.54489013581105
10,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,271.8819380366409,19.54489013581105
11,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,291.42682817245196,19.54489013581105
12,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,310.971718308263,19.54489013581105
13,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,330.51660844407405,19.54489013581105
14,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,350.0614985798851,19.54489013581105
15,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,9.606388715696141,19.54489013581105
16,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,29.15127885150719,19.54489013581105
17,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,48.69616898731824,19.54489013581105
18,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,68.24105912312929,19.54489013581105
19,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,87.78594925894033,19.54489013581105
20,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,107.33083939475138,19.54489013581105
21,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,126.87572953056242,19.54489013581105
22,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,146.42061966637348,19.54489013581105
23,1100,700,249.03909572814234,21.41811930585211,22.496022074683278,-85,-85,1350,700,165.96550980218453,19.54489013581105
24,1100,700,249.03909572814234,25.36180729449956,25.614204328866276,-85,-85,1350,700,185.51039993799557,19.54489013581105
25,1100,700,249.03909572814234,26.053745949214605,25.9816463993744,-85,-85,1350,700,205.05529007380662,19.54489013581105
26,1100,700,249.03909572814234,24.646943359767004,23.97102224645776,-85,-85,1350,700,224.60018020961766,19.54489013581105
27,1100,700,249.03909572814234,16.269948115724716,-85,-85,-85,1350,700,244.1450703454287,19.54489013581105
28,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,263.6899604812398,19.54489013581105
29,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,283.2348506170508,19.54489013581105
30,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,302.77974075286187,19.54489013581105
31,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,322.3246308886729,19.54489013581105
32,1100,700,249.03909572814234,-85,-85,-85,-85,1350,700,341.86952102448396,19.54489013581105
