Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,320.95705633969936,12.343265152265657
1,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,333.300321491965,12.343265152265657
2,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,345.64358664423065,12.343265152265657
3,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,357.9868517964963,12.343265152265657
4,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,10.33011694876194,12.343265152265657
5,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,22.6733821010276,12.343265152265657
6,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,35.01664725329326,12.343265152265657
7,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,47.359912405558916,12.343265152265657
8,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,59.703177557824574,12.343265152265657
9,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,72.04644271009023,12.343265152265657
10,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,84.38970786235589,12.343265152265657
11,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,96.73297301462155,12.343265152265657
12,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,109.07623816688721,12.343265152265657
13,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,121.41950331915287,12.343265152265657
14,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,133.76276847141852,12.343265152265657
15,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,146.10603362368417,12.343265152265657
16,1100,700,313.14944157202115,22.170735458799452,-85,-85,-85,1350,700,158.4492987759498,12.343265152265657
17,1100,700,313.14944157202115,24.78833704083229,-85,-85,-85,1350,700,170.79256392821546,12.343265152265657
18,1100,700,313.14944157202115,25.859665714847075,-85,-85,-85,1350,700,183.1358290804811,12.343265152265657
19,1100,700,313.14944157202115,26.053745949214605,-85,-85,-85,1350,700,195.47909423274675,12.343265152265657
20,1100,700,313.14944157202115,25.452908776355446,-85,-85,-85,1350,700,207.8223593850124,12.343265152265657
21,1100,700,313.14944157202115,23.769789312347285,-85,-85,-85,1350,700,220.16562453727803,12.343265152265657
22,1100,700,313.14944157202115,18.474304759512954,-85,-85,-85,1350,700,232.50888968954368,12.343265152265657
23,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,244.85215484180932,12.343265152265657
24,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,257.195419994075,12.343265152265657
25,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,269.53868514634064,12.343265152265657
26,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,281.8819502986063,12.343265152265657
27,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,294.22521545087193,12.343265152265657
28,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,306.5684806031376,12.343265152265657
29,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,318.9117457554032,12.343265152265657
30,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,331.25501090766886,12.343265152265657
31,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,343.5982760599345,12.343265152265657
32,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,355.94154121220015,12.343265152265657
33,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,8.284806364465794,12.343265152265657
34,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,20.628071516731453,12.343265152265657
35,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,32.97133666899711,12.343265152265657
36,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,45.31460182126277,12.343265152265657
37,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,57.65786697352843,12.343265152265657
38,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,70.00113212579409,12.343265152265657
39,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,82.34439727805974,12.343265152265657
40,1100,700,313.14944157202115,-85,-85,-85,-85,1350,700,94.6876624303254,12.343265152265657
