Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,233.75040434936898,3.6526047567668316
1,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,237.4030091061358,3.6526047567668316
2,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,241.05561386290265,3.6526047567668316
3,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,244.70821861966948,3.6526047567668316
4,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,248.36082337643631,3.6526047567668316
5,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,252.01342813320315,3.6526047567668316
6,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,255.66603288996998,3.6526047567668316
7,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,259.3186376467368,3.6526047567668316
8,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,262.97124240350365,3.6526047567668316
9,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,266.6238471602705,3.6526047567668316
10,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,270.2764519170373,3.6526047567668316
11,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,273.92905667380415,3.6526047567668316
12,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,277.581661430571,3.6526047567668316
13,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,281.2342661873378,3.6526047567668316
14,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,284.88687094410466,3.6526047567668316
15,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,288.5394757008715,3.6526047567668316
16,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,292.1920804576383,3.6526047567668316
17,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,295.84468521440516,3.6526047567668316
18,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,299.497289971172,3.6526047567668316
19,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,303.14989472793883,3.6526047567668316
20,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,306.80249948470566,3.6526047567668316
21,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,310.4551042414725,3.6526047567668316
22,1100,700,264.1724694479977,-85,-85,-85,-85,1350,700,314.10770899823933,3.6526047567668316
