Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
0,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,42.49498500442122,9.119090552225336
1,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,51.614075556646554,9.119090552225336
2,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,60.73316610887189,9.119090552225336
3,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,69.85225666109723,9.119090552225336
4,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,78.97134721332256,9.119090552225336
5,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,88.09043776554789,9.119090552225336
6,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,97.20952831777322,9.119090552225336
7,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,106.32861886999855,9.119090552225336
8,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,115.44770942222388,9.119090552225336
9,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,124.56679997444921,9.119090552225336
10,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,133.68589052667454,9.119090552225336
11,1100,700,214.07318461864568,-85,-85,11.505794098357505,-85,1350,700,142.80498107889989,9.119090552225336
12,1100,700,214.07318461864568,-85,20.48098321025059,21.813356630230874,-85,1350,700,151.92407163112523,9.119090552225336
13,1100,700,214.07318461864568,-85,23.553218972269416,24.1582774269213,-85,1350,700,161.04316218335057,9.119090552225336
14,1100,700,214.07318461864568,-85,25.042923900792417,25.36180729449956,-85,1350,700,170.16225273557592,9.119090552225336
15,1100,700,214.07318461864568,-85,25.80746062382631,25.946643644493044,-85,1350,700,179.28134328780126,9.119090552225336
16,1100,700,214.07318461864568,-85,26.074956048612798,26.074956048612798,-85,1350,700,188.4004338400266,9.119090552225336
17,1100,700,214.07318461864568,-85,25.946643644493044,25.807460623826316,-85,1350,700,197.51952439225195,9.119090552225336
18,1100,700,214.07318461864568,-85,25.263344594616918,25.042923900792417,-85,1350,700,206.6386149444773,9.119090552225336
19,1100,700,214.07318461864568,-85,23.97102224645776,23.553218972269416,-85,1350,700,215.75770549670264,9.119090552225336
20,1100,700,214.07318461864568,-85,21.418119305852123,19.914354227256315,-85,1350,700,224.876796048928,9.119090552225336
21,1100,700,214.07318461864568,-85,11.50579409835762,-85,-85,1350,700,233.99588660115333,9.119090552225336
22,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,243.11497715337867,9.119090552225336
23,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,252.23406770560402,9.119090552225336
24,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,261.35315825782936,9.119090552225336
25,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,270.4722488100547,9.119090552225336
26,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,279.59133936228,9.119090552225336
27,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,288.7104299145053,9.119090552225336
28,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,297.8295204667306,9.119090552225336
29,1100,700,214.07318461864568,-85,-85,-85,-85,1350,700,306.94861101895594,9.119090552225336
